,First Name,Last Name,Bib,Gender Pos,Split Name,Time of Day,Distance,Hours,Minutes,Seconds,Milliseconds
5492,Albie,Day,284,M381,Cottonwood Gulch,Sat 5:55:03 PM,45.3 mi,11,25,03,489
5493,Albie,Day,284,M381,Table Mesa,Sat 7:24:14 PM,49.4 mi,12,54,14,750
5494,Albie,Day,284,M381,Doe Spring,Sat 9:46:25 PM,57.5 mi,15,16,25,739
5495,Albie,Day,284,M381,Finish,Sat 10:45:49 PM,62.2 mi,16,15,49,589
5496,Jofauna,Shorty,1169,F141,Start,Sat 7:06:19 AM,0.0 mi,00,06,19,250
5497,Jofauna,Shorty,1169,F141,Antelope Mesa,Sat 8:33:42 AM,7.6 mi,1,33,42,658
5498,Jofauna,Shorty,1169,F141,Bumble Bee,Sat 11:00:31 AM,19.2 mi,4,00,31,718
5499,Jofauna,Shorty,1169,F141,Gloriana Mine,Sat 12:15:18 PM,23.8 mi,5,15,18,759
5500,Jofauna,Shorty,1169,F141,Deep Canyon Ranch,Sat 2:12:17 PM,32.2 mi,7,12,17,239
5501,Jofauna,Shorty,1169,F141,Black Canyon City,Sat 3:48:22 PM,37.7 mi,8,48,22,729
5502,Jofauna,Shorty,1169,F141,Cottonwood Gulch,Sat 6:30:07 PM,45.3 mi,11,30,07,008
5503,Jofauna,Shorty,1169,F141,Table Mesa,Sat 7:53:11 PM,49.4 mi,12,53,11,099
5504,Jofauna,Shorty,1169,F141,Doe Spring,Sat 10:24:24 PM,57.5 mi,15,24,24,239
5505,Jofauna,Shorty,1169,F141,Finish,Sat 11:15:57 PM,62.2 mi,16,15,57,750
5506,Ai Dong,Liu,627,F142,Start,Sat 6:30:27 AM,0.0 mi,00,00,27,960
5507,Ai Dong,Liu,627,F142,Antelope Mesa,Sat 7:59:21 AM,7.6 mi,1,29,21,159
5508,Ai Dong,Liu,627,F142,Bumble Bee,Sat 10:27:00 AM,19.2 mi,3,57,00,260
5509,Ai Dong,Liu,627,F142,Gloriana Mine,Sat 11:41:07 AM,23.8 mi,5,11,07,258
5510,Ai Dong,Liu,627,F142,Deep Canyon Ranch,Sat 1:53:30 PM,32.2 mi,7,23,30,419
5511,Ai Dong,Liu,627,F142,Black Canyon City,Sat 3:28:27 PM,37.7 mi,8,58,27,439
5512,Ai Dong,Liu,627,F142,Cottonwood Gulch,Sat 6:01:12 PM,45.3 mi,11,31,12,580
5513,Ai Dong,Liu,627,F142,Table Mesa,Sat 7:25:48 PM,49.4 mi,12,55,48,769
5514,Ai Dong,Liu,627,F142,Doe Spring,Sat 9:49:17 PM,57.5 mi,15,19,17,779
5515,Ai Dong,Liu,627,F142,Finish,Sat 10:46:34 PM,62.2 mi,16,16,34,478
5516,Robert,Farrell,350,M382,Start,Sat 7:00:29 AM,0.0 mi,00,00,29,280
5517,Robert,Farrell,350,M382,Antelope Mesa,Sat 8:21:31 AM,7.6 mi,1,21,31,479
5518,Robert,Farrell,350,M382,Bumble Bee,Sat 10:44:48 AM,19.2 mi,3,44,48,069
5519,Robert,Farrell,350,M382,Gloriana Mine,Sat 12:00:15 PM,23.8 mi,5,00,15,539
5520,Robert,Farrell,350,M382,Deep Canyon Ranch,Sat 2:02:16 PM,32.2 mi,7,02,16,629
5521,Robert,Farrell,350,M382,Black Canyon City,Sat 4:07:54 PM,37.7 mi,9,07,54,019
5522,Robert,Farrell,350,M382,Cottonwood Gulch,Sat 6:35:45 PM,45.3 mi,11,35,45,728
5523,Robert,Farrell,350,M382,Table Mesa,Sat 8:17:39 PM,49.4 mi,13,17,39,489
5524,Robert,Farrell,350,M382,Doe Spring,Sat 10:17:33 PM,57.5 mi,15,17,33,379
5525,Robert,Farrell,350,M382,Finish,Sat 11:17:12 PM,62.2 mi,16,17,12,849
5526,Joel,Lomboy,632,M383,Start,Sat 6:00:17 AM,0.0 mi,00,00,17,140
5527,Joel,Lomboy,632,M383,Hidden Treasure,Sat 8:19:26 AM,12.8 mi,2,19,26,449
5528,Joel,Lomboy,632,M383,Bumble Bee,Sat 9:38:25 AM,19.2 mi,3,38,25,838
5529,Joel,Lomboy,632,M383,Gloriana Mine,Sat 11:04:28 AM,23.8 mi,5,04,28,769
5530,Joel,Lomboy,632,M383,Deep Canyon Ranch,Sat 1:01:44 PM,32.2 mi,7,01,44,849
5531,Joel,Lomboy,632,M383,Black Canyon City,Sat 2:46:06 PM,37.7 mi,8,46,06,869
5532,Joel,Lomboy,632,M383,Cottonwood Gulch,Sat 5:09:11 PM,45.3 mi,11,09,11,868
5533,Joel,Lomboy,632,M383,Table Mesa,Sat 6:33:07 PM,49.4 mi,12,33,07,849
5534,Joel,Lomboy,632,M383,Doe Spring,Sat 9:14:38 PM,57.5 mi,15,14,38,269
5535,Joel,Lomboy,632,M383,Finish,Sat 10:17:58 PM,62.2 mi,16,17,58,239
5536,Landon,Martin,1133,M384,Start,Sat 7:00:08 AM,0.0 mi,00,00,08,169
5537,Landon,Martin,1133,M384,Antelope Mesa,Sat 8:25:29 AM,7.6 mi,1,25,29,538
5538,Landon,Martin,1133,M384,Bumble Bee,Sat 10:58:52 AM,19.2 mi,3,58,52,578
5539,Landon,Martin,1133,M384,Gloriana Mine,Sat 12:29:22 PM,23.8 mi,5,29,22,969
5540,Landon,Martin,1133,M384,Deep Canyon Ranch,Sat 3:00:26 PM,32.2 mi,8,00,26,809
5541,Landon,Martin,1133,M384,Black Canyon City,Sat 4:33:41 PM,37.7 mi,9,33,41,349
5542,Landon,Martin,1133,M384,Cottonwood Gulch,Sat 6:39:58 PM,45.3 mi,11,39,58,718
5543,Landon,Martin,1133,M384,Table Mesa,Sat 7:54:42 PM,49.4 mi,12,54,42,449
5544,Landon,Martin,1133,M384,Doe Spring,Sat 10:22:13 PM,57.5 mi,15,22,13,209
5545,Landon,Martin,1133,M384,Finish,Sat 11:18:08 PM,62.2 mi,16,18,08,989
5546,Jeffrey,Scofield,903,M385,Start,Sat 6:00:03 AM,0.0 mi,00,00,03,770
5547,Jeffrey,Scofield,903,M385,Antelope Mesa,Sat 7:25:48 AM,7.6 mi,1,25,48,710
5548,Jeffrey,Scofield,903,M385,Hidden Treasure,Sat 8:26:58 AM,12.8 mi,2,26,58,559
5549,Jeffrey,Scofield,903,M385,Bumble Bee,Sat 9:56:19 AM,19.2 mi,3,56,19,350
5550,Jeffrey,Scofield,903,M385,Gloriana Mine,Sat 11:18:46 AM,23.8 mi,5,18,46,978
5551,Jeffrey,Scofield,903,M385,Deep Canyon Ranch,Sat 1:13:32 PM,32.2 mi,7,13,32,149
5552,Jeffrey,Scofield,903,M385,Black Canyon City,Sat 2:52:09 PM,37.7 mi,8,52,09,959
5553,Jeffrey,Scofield,903,M385,Cottonwood Gulch,Sat 5:26:01 PM,45.3 mi,11,26,01,158
5554,Jeffrey,Scofield,903,M385,Table Mesa,Sat 6:55:49 PM,49.4 mi,12,55,49,339
5555,Jeffrey,Scofield,903,M385,Doe Spring,Sat 9:14:29 PM,57.5 mi,15,14,29,269
5556,Jeffrey,Scofield,903,M385,Finish,Sat 10:18:30 PM,62.2 mi,16,18,30,480
5557,Kabuki,Snyder,946,F143,Start,Sat 6:30:15 AM,0.0 mi,00,00,15,460
5558,Kabuki,Snyder,946,F143,Antelope Mesa,Sat 7:45:30 AM,7.6 mi,1,15,30,000
5559,Kabuki,Snyder,946,F143,Hidden Treasure,Sat 8:37:50 AM,12.8 mi,2,07,50,719
5560,Kabuki,Snyder,946,F143,Bumble Bee,Sat 9:51:58 AM,19.2 mi,3,21,58,908
5561,Kabuki,Snyder,946,F143,Gloriana Mine,Sat 10:59:13 AM,23.8 mi,4,29,13,689
5562,Kabuki,Snyder,946,F143,Deep Canyon Ranch,Sat 1:09:20 PM,32.2 mi,6,39,20,449
5563,Kabuki,Snyder,946,F143,Black Canyon City,Sat 3:05:18 PM,37.7 mi,8,35,18,729
5564,Kabuki,Snyder,946,F143,Cottonwood Gulch,Sat 5:41:56 PM,45.3 mi,11,11,56,298
5565,Kabuki,Snyder,946,F143,Table Mesa,Sat 7:17:46 PM,49.4 mi,12,47,46,658
5566,Kabuki,Snyder,946,F143,Doe Spring,Sat 9:51:51 PM,57.5 mi,15,21,51,819
5567,Kabuki,Snyder,946,F143,Finish,Sat 10:48:33 PM,62.2 mi,16,18,33,048
5568,Nilay,Sheth,923,M386,Start,Sat 6:59:38 AM,0.0 mi,00,00,00,000
5569,Nilay,Sheth,923,M386,Antelope Mesa,Sat 8:27:34 AM,7.6 mi,1,27,34,569
5570,Nilay,Sheth,923,M386,Bumble Bee,Sat 11:06:44 AM,19.2 mi,4,06,44,840
5571,Nilay,Sheth,923,M386,Gloriana Mine,Sat 12:21:31 PM,23.8 mi,5,21,31,849
5572,Nilay,Sheth,923,M386,Deep Canyon Ranch,Sat 2:34:40 PM,32.2 mi,7,34,40,829
5573,Nilay,Sheth,923,M386,Black Canyon City,Sat 4:07:47 PM,37.7 mi,9,07,47,019
5574,Nilay,Sheth,923,M386,Cottonwood Gulch,Sat 6:36:28 PM,45.3 mi,11,36,28,898
5575,Nilay,Sheth,923,M386,Table Mesa,Sat 7:56:53 PM,49.4 mi,12,56,53,178
5576,Nilay,Sheth,923,M386,Doe Spring,Sat 10:24:15 PM,57.5 mi,15,24,15,239
5577,Nilay,Sheth,923,M386,Finish,Sat 11:19:44 PM,62.2 mi,16,19,44,489
5578,Erika,Citrin,241,F144,Start,Sat 6:30:11 AM,0.0 mi,00,00,11,619
5579,Erika,Citrin,241,F144,Antelope Mesa,Sat 7:55:53 AM,7.6 mi,1,25,53,750
5580,Erika,Citrin,241,F144,Bumble Bee,Sat 10:25:13 AM,19.2 mi,3,55,13,039
5581,Erika,Citrin,241,F144,Gloriana Mine,Sat 11:52:32 AM,23.8 mi,5,22,32,429
5582,Erika,Citrin,241,F144,Deep Canyon Ranch,Sat 2:00:28 PM,32.2 mi,7,30,28,479
5583,Erika,Citrin,241,F144,Black Canyon City,Sat 3:43:53 PM,37.7 mi,9,13,53,669
5584,Erika,Citrin,241,F144,Cottonwood Gulch,Sat 6:06:24 PM,45.3 mi,11,36,24,660
5585,Erika,Citrin,241,F144,Table Mesa,Sat 7:27:08 PM,49.4 mi,12,57,08,788
5586,Erika,Citrin,241,F144,Doe Spring,Sat 9:54:03 PM,57.5 mi,15,24,03,849
5587,Erika,Citrin,241,F144,Finish,Sat 10:49:55 PM,62.2 mi,16,19,55,858
5588,Joseph,Gagnon,378,M387,Start,Sat 7:00:10 AM,0.0 mi,00,00,10,320
5589,Joseph,Gagnon,378,M387,Antelope Mesa,Sat 8:22:03 AM,7.6 mi,1,22,03,489
5590,Joseph,Gagnon,378,M387,Bumble Bee,Sat 10:48:46 AM,19.2 mi,3,48,46,679
5591,Joseph,Gagnon,378,M387,Gloriana Mine,Sat 12:01:14 PM,23.8 mi,5,01,14,549
5592,Joseph,Gagnon,378,M387,Deep Canyon Ranch,Sat 2:16:54 PM,32.2 mi,7,16,54,099
5593,Joseph,Gagnon,378,M387,Black Canyon City,Sat 3:54:04 PM,37.7 mi,8,54,04,819
5594,Joseph,Gagnon,378,M387,Table Mesa,Sat 8:01:33 PM,49.4 mi,13,01,33,250
5595,Joseph,Gagnon,378,M387,Doe Spring,Sat 10:29:27 PM,57.5 mi,15,29,27,319
5596,Joseph,Gagnon,378,M387,Finish,Sat 11:20:08 PM,62.2 mi,16,20,08,400
5597,Sylwester,Sypel,982,M388,Start,Sat 6:00:19 AM,0.0 mi,00,00,19,739
5598,Sylwester,Sypel,982,M388,Hidden Treasure,Sat 8:10:41 AM,12.8 mi,2,10,41,319
5599,Sylwester,Sypel,982,M388,Bumble Bee,Sat 9:34:53 AM,19.2 mi,3,34,53,218
5600,Sylwester,Sypel,982,M388,Gloriana Mine,Sat 10:50:00 AM,23.8 mi,4,50,00,560
5601,Sylwester,Sypel,982,M388,Deep Canyon Ranch,Sat 1:16:22 PM,32.2 mi,7,16,22,459
5602,Sylwester,Sypel,982,M388,Black Canyon City,Sat 2:40:29 PM,37.7 mi,8,40,29,789
5603,Sylwester,Sypel,982,M388,Cottonwood Gulch,Sat 5:27:40 PM,45.3 mi,11,27,40,548
5604,Sylwester,Sypel,982,M388,Table Mesa,Sat 7:08:05 PM,49.4 mi,13,08,05,508
5605,Sylwester,Sypel,982,M388,Doe Spring,Sat 9:24:11 PM,57.5 mi,15,24,11,410
5606,Sylwester,Sypel,982,M388,Finish,Sat 10:20:51 PM,62.2 mi,16,20,51,349
5607,Daniela,Sadorf,877,F145,Start,Sat 7:00:18 AM,0.0 mi,00,00,18,149
5608,Daniela,Sadorf,877,F145,Antelope Mesa,Sat 8:24:36 AM,7.6 mi,1,24,36,529
5609,Daniela,Sadorf,877,F145,Bumble Bee,Sat 10:51:52 AM,19.2 mi,3,51,52,978
5610,Daniela,Sadorf,877,F145,Gloriana Mine,Sat 12:04:57 PM,23.8 mi,5,04,57,609
5611,Daniela,Sadorf,877,F145,Deep Canyon Ranch,Sat 2:16:20 PM,32.2 mi,7,16,20,939
5612,Daniela,Sadorf,877,F145,Black Canyon City,Sat 3:45:53 PM,37.7 mi,8,45,53,700
5613,Daniela,Sadorf,877,F145,Cottonwood Gulch,Sat 6:20:27 PM,45.3 mi,11,20,27,870
5614,Daniela,Sadorf,877,F145,Table Mesa,Sat 7:46:59 PM,49.4 mi,12,46,59,648
5615,Daniela,Sadorf,877,F145,Doe Spring,Sat 10:20:37 PM,57.5 mi,15,20,37,188
5616,Daniela,Sadorf,877,F145,Finish,Sat 11:21:04 PM,62.2 mi,16,21,04,980
5617,Peter,Brown,90,M389,Start,Sat 6:00:24 AM,0.0 mi,00,00,24,570
5618,Peter,Brown,90,M389,Antelope Mesa,Sat 7:19:22 AM,7.6 mi,1,19,22,619
5619,Peter,Brown,90,M389,Hidden Treasure,Sat 8:14:58 AM,12.8 mi,2,14,58,380
5620,Peter,Brown,90,M389,Bumble Bee,Sat 9:26:30 AM,19.2 mi,3,26,30,120
5621,Peter,Brown,90,M389,Gloriana Mine,Sat 10:59:09 AM,23.8 mi,4,59,09,688
5622,Peter,Brown,90,M389,Deep Canyon Ranch,Sat 12:54:03 PM,32.2 mi,6,54,03,508
5623,Peter,Brown,90,M389,Black Canyon City,Sat 3:00:51 PM,37.7 mi,9,00,51,700
5624,Peter,Brown,90,M389,Cottonwood Gulch,Sat 5:21:58 PM,45.3 mi,11,21,58,218
5625,Peter,Brown,90,M389,Table Mesa,Sat 6:41:39 PM,49.4 mi,12,41,39,108
5626,Peter,Brown,90,M389,Doe Spring,Sat 9:19:07 PM,57.5 mi,15,19,07,338
5627,Peter,Brown,90,M389,Finish,Sat 10:21:14 PM,62.2 mi,16,21,14,779
5628,Wilson,Deaton,286,M390,Start,Sat 6:30:28 AM,0.0 mi,00,00,28,839
5629,Wilson,Deaton,286,M390,Antelope Mesa,Sat 7:58:17 AM,7.6 mi,1,28,17,309
5630,Wilson,Deaton,286,M390,Bumble Bee,Sat 10:20:20 AM,19.2 mi,3,50,20,690
5631,Wilson,Deaton,286,M390,Gloriana Mine,Sat 11:29:17 AM,23.8 mi,4,59,17,439
5632,Wilson,Deaton,286,M390,Deep Canyon Ranch,Sat 1:38:01 PM,32.2 mi,7,08,01,228
5633,Wilson,Deaton,286,M390,Black Canyon City,Sat 3:21:19 PM,37.7 mi,8,51,19,338
5634,Wilson,Deaton,286,M390,Cottonwood Gulch,Sat 5:39:51 PM,45.3 mi,11,09,51,269
5635,Wilson,Deaton,286,M390,Table Mesa,Sat 7:00:50 PM,49.4 mi,12,30,50,408
5636,Wilson,Deaton,286,M390,Doe Spring,Sat 9:49:01 PM,57.5 mi,15,19,01,769
5637,Wilson,Deaton,286,M390,Finish,Sat 10:51:21 PM,62.2 mi,16,21,21,370
5638,Joshua,Canning,31,M391,Start,Sat 6:30:27 AM,0.0 mi,00,00,27,129
5639,Joshua,Canning,31,M391,Antelope Mesa,Sat 7:52:13 AM,7.6 mi,1,22,13,899
5640,Joshua,Canning,31,M391,Bumble Bee,Sat 10:05:16 AM,19.2 mi,3,35,16,920
5641,Joshua,Canning,31,M391,Gloriana Mine,Sat 11:19:44 AM,23.8 mi,4,49,44,990
5642,Joshua,Canning,31,M391,Deep Canyon Ranch,Sat 1:24:37 PM,32.2 mi,6,54,37,000
5643,Joshua,Canning,31,M391,Black Canyon City,Sat 3:31:44 PM,37.7 mi,9,01,44,490
5644,Joshua,Canning,31,M391,Cottonwood Gulch,Sat 6:07:03 PM,45.3 mi,11,37,03,669
5645,Joshua,Canning,31,M391,Table Mesa,Sat 7:32:38 PM,49.4 mi,13,02,38,868
5646,Joshua,Canning,31,M391,Doe Spring,Sat 10:01:49 PM,57.5 mi,15,31,49,959
5647,Joshua,Canning,31,M391,Finish,Sat 10:51:21 PM,62.2 mi,16,21,21,480
5648,Jt,Holsomback,498,M392,Start,Sat 7:00:07 AM,0.0 mi,00,00,07,320
5649,Jt,Holsomback,498,M392,Antelope Mesa,Sat 8:17:56 AM,7.6 mi,1,17,56,429
5650,Jt,Holsomback,498,M392,Bumble Bee,Sat 10:41:25 AM,19.2 mi,3,41,25,440
5651,Jt,Holsomback,498,M392,Gloriana Mine,Sat 11:56:00 AM,23.8 mi,4,56,00,478
5652,Jt,Holsomback,498,M392,Deep Canyon Ranch,Sat 2:08:11 PM,32.2 mi,7,08,11,199
5653,Jt,Holsomback,498,M392,Black Canyon City,Sat 4:01:32 PM,37.7 mi,9,01,32,929
5654,Jt,Holsomback,498,M392,Cottonwood Gulch,Sat 6:30:17 PM,45.3 mi,11,30,17,010
5655,Jt,Holsomback,498,M392,Table Mesa,Sat 7:49:30 PM,49.4 mi,12,49,30,239
5656,Jt,Holsomback,498,M392,Doe Spring,Sat 10:22:14 PM,57.5 mi,15,22,14,209
5657,Jt,Holsomback,498,M392,Finish,Sat 11:21:25 PM,62.2 mi,16,21,25,690
5658,Kyle,Gouveia,423,M393,Start,Sat 6:00:16 AM,0.0 mi,00,00,16,460
5659,Kyle,Gouveia,423,M393,Antelope Mesa,Sat 7:10:12 AM,7.6 mi,1,10,12,479
5660,Kyle,Gouveia,423,M393,Hidden Treasure,Sat 8:01:02 AM,12.8 mi,2,01,02,180
5661,Kyle,Gouveia,423,M393,Bumble Bee,Sat 9:16:41 AM,19.2 mi,3,16,41,689
5662,Kyle,Gouveia,423,M393,Gloriana Mine,Sat 10:28:44 AM,23.8 mi,4,28,44,250
5663,Kyle,Gouveia,423,M393,Deep Canyon Ranch,Sat 12:38:07 PM,32.2 mi,6,38,07,659
5664,Kyle,Gouveia,423,M393,Black Canyon City,Sat 2:33:22 PM,37.7 mi,8,33,22,679
5665,Kyle,Gouveia,423,M393,Cottonwood Gulch,Sat 5:12:45 PM,45.3 mi,11,12,45,919
5666,Kyle,Gouveia,423,M393,Table Mesa,Sat 6:41:11 PM,49.4 mi,12,41,11,000
5667,Kyle,Gouveia,423,M393,Doe Spring,Sat 9:23:11 PM,57.5 mi,15,23,11,400
5668,Kyle,Gouveia,423,M393,Finish,Sat 10:21:41 PM,62.2 mi,16,21,41,508
5669,Christian,Vetsch,1031,M394,Start,Sat 7:00:05 AM,0.0 mi,00,00,05,160
5670,Christian,Vetsch,1031,M394,Bumble Bee,Sat 10:58:55 AM,19.2 mi,3,58,55,789
5671,Christian,Vetsch,1031,M394,Gloriana Mine,Sat 12:07:57 PM,23.8 mi,5,07,57,649
5672,Christian,Vetsch,1031,M394,Deep Canyon Ranch,Sat 2:11:57 PM,32.2 mi,7,11,57,849
5673,Christian,Vetsch,1031,M394,Black Canyon City,Sat 3:53:12 PM,37.7 mi,8,53,12,810
5674,Christian,Vetsch,1031,M394,Cottonwood Gulch,Sat 6:44:35 PM,45.3 mi,11,44,35,169
5675,Christian,Vetsch,1031,M394,Table Mesa,Sat 8:08:07 PM,49.4 mi,13,08,07,349
5676,Christian,Vetsch,1031,M394,Doe Spring,Sat 10:30:16 PM,57.5 mi,15,30,16,328
5677,Christian,Vetsch,1031,M394,Finish,Sat 11:22:14 PM,62.2 mi,16,22,14,800
5678,Jon,Rogers,864,M395,Start,Sat 6:30:22 AM,0.0 mi,00,00,22,089
5679,Jon,Rogers,864,M395,Antelope Mesa,Sat 7:49:13 AM,7.6 mi,1,19,13,198
5680,Jon,Rogers,864,M395,Bumble Bee,Sat 10:22:01 AM,19.2 mi,3,52,01,129
5681,Jon,Rogers,864,M395,Gloriana Mine,Sat 11:28:27 AM,23.8 mi,4,58,27,239
5682,Jon,Rogers,864,M395,Deep Canyon Ranch,Sat 1:30:52 PM,32.2 mi,7,00,52,579
5683,Jon,Rogers,864,M395,Black Canyon City,Sat 3:04:32 PM,37.7 mi,8,34,32,548
5684,Jon,Rogers,864,M395,Cottonwood Gulch,Sat 5:43:39 PM,45.3 mi,11,13,39,328
5685,Jon,Rogers,864,M395,Table Mesa,Sat 7:15:30 PM,49.4 mi,12,45,30,620
5686,Jon,Rogers,864,M395,Doe Spring,Sat 9:50:16 PM,57.5 mi,15,20,16,788
5687,Jon,Rogers,864,M395,Finish,Sat 10:53:35 PM,62.2 mi,16,23,35,099
5688,Brandon,Childs,1158,M396,Start,Sat 6:30:15 AM,0.0 mi,00,00,15,789
5689,Brandon,Childs,1158,M396,Antelope Mesa,Sat 7:51:54 AM,7.6 mi,1,21,54,819
5690,Brandon,Childs,1158,M396,Bumble Bee,Sat 10:11:26 AM,19.2 mi,3,41,26,328
5691,Brandon,Childs,1158,M396,Gloriana Mine,Sat 11:26:16 AM,23.8 mi,4,56,16,729
5692,Brandon,Childs,1158,M396,Deep Canyon Ranch,Sat 1:38:37 PM,32.2 mi,7,08,37,438
5693,Brandon,Childs,1158,M396,Black Canyon City,Sat 3:12:18 PM,37.7 mi,8,42,18,209
5694,Brandon,Childs,1158,M396,Cottonwood Gulch,Sat 5:50:20 PM,45.3 mi,11,20,20,419
5695,Brandon,Childs,1158,M396,Table Mesa,Sat 7:20:31 PM,49.4 mi,12,50,31,699
5696,Brandon,Childs,1158,M396,Doe Spring,Sat 9:55:37 PM,57.5 mi,15,25,37,868
5697,Brandon,Childs,1158,M396,Finish,Sat 10:53:50 PM,62.2 mi,16,23,50,559
5698,Steven,Bair,137,M397,Start,Sat 6:00:17 AM,0.0 mi,00,00,17,839
5699,Steven,Bair,137,M397,Antelope Mesa,Sat 7:17:37 AM,7.6 mi,1,17,37,590
5700,Steven,Bair,137,M397,Hidden Treasure,Sat 8:09:44 AM,12.8 mi,2,09,44,310
5701,Steven,Bair,137,M397,Bumble Bee,Sat 9:25:43 AM,19.2 mi,3,25,43,379
5702,Steven,Bair,137,M397,Gloriana Mine,Sat 10:32:37 AM,23.8 mi,4,32,37,299
5703,Steven,Bair,137,M397,Deep Canyon Ranch,Sat 12:47:59 PM,32.2 mi,6,47,59,728
5704,Steven,Bair,137,M397,Black Canyon City,Sat 2:33:37 PM,37.7 mi,8,33,37,688
5705,Steven,Bair,137,M397,Cottonwood Gulch,Sat 5:03:48 PM,45.3 mi,11,03,48,788
5706,Steven,Bair,137,M397,Table Mesa,Sat 6:27:18 PM,49.4 mi,12,27,18,968
5707,Steven,Bair,137,M397,Doe Spring,Sat 9:20:32 PM,57.5 mi,15,20,32,358
5708,Steven,Bair,137,M397,Finish,Sat 10:24:25 PM,62.2 mi,16,24,25,209
5709,Peter,Briguglio,188,M398,Start,Sat 6:00:21 AM,0.0 mi,00,00,21,089
5710,Peter,Briguglio,188,M398,Antelope Mesa,Sat 7:24:23 AM,7.6 mi,1,24,23,689
5711,Peter,Briguglio,188,M398,Hidden Treasure,Sat 8:22:21 AM,12.8 mi,2,22,21,488
5712,Peter,Briguglio,188,M398,Bumble Bee,Sat 9:48:18 AM,19.2 mi,3,48,18,898
5713,Peter,Briguglio,188,M398,Gloriana Mine,Sat 11:03:22 AM,23.8 mi,5,03,22,750
5714,Peter,Briguglio,188,M398,Deep Canyon Ranch,Sat 1:05:03 PM,32.2 mi,7,05,03,318
5715,Peter,Briguglio,188,M398,Black Canyon City,Sat 2:46:04 PM,37.7 mi,8,46,04,869
5716,Peter,Briguglio,188,M398,Cottonwood Gulch,Sat 5:24:09 PM,45.3 mi,11,24,09,730
5717,Peter,Briguglio,188,M398,Table Mesa,Sat 6:44:31 PM,49.4 mi,12,44,31,169
5718,Peter,Briguglio,188,M398,Doe Spring,Sat 9:15:40 PM,57.5 mi,15,15,40,288
5719,Peter,Briguglio,188,M398,Finish,Sat 10:24:52 PM,62.2 mi,16,24,52,019
5720,Jeff,Spencer,956,M399,Start,Sat 7:00:14 AM,0.0 mi,00,00,14,550
5721,Jeff,Spencer,956,M399,Antelope Mesa,Sat 8:18:30 AM,7.6 mi,1,18,30,439
5722,Jeff,Spencer,956,M399,Bumble Bee,Sat 10:35:52 AM,19.2 mi,3,35,52,939
5723,Jeff,Spencer,956,M399,Gloriana Mine,Sat 12:02:54 PM,23.8 mi,5,02,54,579
5724,Jeff,Spencer,956,M399,Deep Canyon Ranch,Sat 2:08:49 PM,32.2 mi,7,08,49,810
5725,Jeff,Spencer,956,M399,Black Canyon City,Sat 3:59:15 PM,37.7 mi,8,59,15,889
5726,Jeff,Spencer,956,M399,Cottonwood Gulch,Sat 6:33:19 PM,45.3 mi,11,33,19,550
5727,Jeff,Spencer,956,M399,Table Mesa,Sat 7:53:25 PM,49.4 mi,12,53,25,148
5728,Jeff,Spencer,956,M399,Doe Spring,Sat 10:25:20 PM,57.5 mi,15,25,20,260
5729,Jeff,Spencer,956,M399,Finish,Sat 11:25:57 PM,62.2 mi,16,25,57,059
5730,Kimberly,Swearingen,979,F146,Start,Sat 7:00:06 AM,0.0 mi,00,00,06,660
5731,Kimberly,Swearingen,979,F146,Antelope Mesa,Sat 8:19:58 AM,7.6 mi,1,19,58,460
5732,Kimberly,Swearingen,979,F146,Bumble Bee,Sat 10:44:06 AM,19.2 mi,3,44,06,349
5733,Kimberly,Swearingen,979,F146,Gloriana Mine,Sat 11:53:56 AM,23.8 mi,4,53,56,450
5734,Kimberly,Swearingen,979,F146,Deep Canyon Ranch,Sat 2:00:56 PM,32.2 mi,7,00,56,569
5735,Kimberly,Swearingen,979,F146,Black Canyon City,Sat 3:41:31 PM,37.7 mi,8,41,31,629
5736,Kimberly,Swearingen,979,F146,Cottonwood Gulch,Sat 6:18:44 PM,45.3 mi,11,18,44,839
5737,Kimberly,Swearingen,979,F146,Table Mesa,Sat 7:39:16 PM,49.4 mi,12,39,16,968
5738,Kimberly,Swearingen,979,F146,Doe Spring,Sat 10:17:23 PM,57.5 mi,15,17,23,338
5739,Kimberly,Swearingen,979,F146,Finish,Sat 11:25:57 PM,62.2 mi,16,25,57,328
5740,Ben,Sorensen,950,M400,Start,Sat 7:00:20 AM,0.0 mi,00,00,20,649
5741,Ben,Sorensen,950,M400,Antelope Mesa,Sat 8:31:23 AM,7.6 mi,1,31,23,628
5742,Ben,Sorensen,950,M400,Bumble Bee,Sat 11:13:04 AM,19.2 mi,4,13,04,718
5743,Ben,Sorensen,950,M400,Gloriana Mine,Sat 12:29:04 PM,23.8 mi,5,29,04,958
5744,Ben,Sorensen,950,M400,Deep Canyon Ranch,Sat 2:44:55 PM,32.2 mi,7,44,55,880
5745,Ben,Sorensen,950,M400,Black Canyon City,Sat 4:18:32 PM,37.7 mi,9,18,32,118
5746,Ben,Sorensen,950,M400,Cottonwood Gulch,Sat 6:48:57 PM,45.3 mi,11,48,57,228
5747,Ben,Sorensen,950,M400,Table Mesa,Sat 8:08:50 PM,49.4 mi,13,08,50,358
5748,Ben,Sorensen,950,M400,Doe Spring,Sat 10:32:05 PM,57.5 mi,15,32,05,360
5749,Ben,Sorensen,950,M400,Finish,Sat 11:26:14 PM,62.2 mi,16,26,14,699
